,File.accession,File.format,Output.type,Experiment.accession,Assay,Biosample.term.id,Biosample.term.name,Biosample.type,Biosample.organism,Biosample.treatments,Biosample.treatments.amount,Biosample.treatments.duration,Experiment.target,Library.made.from,Library.depleted.in,Library.extraction.method,Library.lysis.method,Library.crosslinking.method,Library.strand.specific,Experiment.date.released,Project,RBNS.protein.concentration,Library.fragmentation.method,Library.size.range,Biological.replicate.s.,Technical.replicate,Read.length,Mapped.read.length,Run.type,Paired.end,Paired.with,Derived.from,Size,Lab,md5sum,dbxrefs,File.download.URL,Assembly,Platform,Controlled.by,File.Status,Audit.WARNING,Audit.INTERNAL_ACTION,Audit.NOT_COMPLIANT,Audit.ERROR
3247,ENCFF041WTQ,bed bedMethyl,methylation state at CHH,ENCSR351IPU,whole-genome shotgun bisulfite sequencing,CL:0000182,hepatocyte,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,3/22/16,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF338JQR",8410097382,ENCODE Processing Pipeline,38f9c0c44d16d43c4f8a71c09b244fd1,,https://www.encodeproject.org/files/ENCFF041WTQ/@@download/ENCFF041WTQ.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
851,ENCFF086KJC,bed bedMethyl,methylation state at CHH,ENCSR881XOU,whole-genome shotgun bisulfite sequencing,EFO:0001187,HepG2,cell line,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,10/13/15,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF957OIM",8435833746,ENCODE Processing Pipeline,4e456e64bfdd58a6b44650c49f14352f,,https://www.encodeproject.org/files/ENCFF086KJC/@@download/ENCFF086KJC.bed.gz,GRCh38,,NA,released,,,,
856,ENCFF030LDK,bed bedMethyl,methylation state at CHH,ENCSR881XOU,whole-genome shotgun bisulfite sequencing,EFO:0001187,HepG2,cell line,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,10/13/15,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF572KNK",8372826362,ENCODE Processing Pipeline,d71643c552f3bbe805062c2a293e6aa2,,https://www.encodeproject.org/files/ENCFF030LDK/@@download/ENCFF030LDK.bed.gz,GRCh38,,NA,released,,,,
3372,ENCFF857DKQ,bed bedMethyl,methylation state at CHH,ENCSR786DCL,whole-genome shotgun bisulfite sequencing,EFO:0001187,HepG2,cell line,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,12/1/17,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF008SVZ, ENCFF161MAN",8396211409,ENCODE Processing Pipeline,d27ad8e2da6f6d73761c98b2947c71c2,,https://www.encodeproject.org/files/ENCFF857DKQ/@@download/ENCFF857DKQ.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
3376,ENCFF550ZFZ,bed bedMethyl,methylation state at CHH,ENCSR786DCL,whole-genome shotgun bisulfite sequencing,EFO:0001187,HepG2,cell line,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,12/1/17,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF910TUY",8539907237,ENCODE Processing Pipeline,4c91f82cbfe445e9ce59cd114f865236,,https://www.encodeproject.org/files/ENCFF550ZFZ/@@download/ENCFF550ZFZ.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
125,ENCFF768YAB,bed bedMethyl,methylation state at CHH,ENCSR354DMU,whole-genome shotgun bisulfite sequencing,EFO:0007089,HUES64,stem cell,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF361JBN",8285146786,ENCODE Processing Pipeline,ac6ea16d3e675748dca4c3b6f4b22a10,,https://www.encodeproject.org/files/ENCFF768YAB/@@download/ENCFF768YAB.bed.gz,GRCh38,,NA,released,high lambda C methylation ratio,,insufficient coverage,
130,ENCFF537RYW,bed bedMethyl,methylation state at CHH,ENCSR354DMU,whole-genome shotgun bisulfite sequencing,EFO:0007089,HUES64,stem cell,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF938NXT",7875776516,ENCODE Processing Pipeline,931a81e93be64fdfe58759c0dc5240d5,,https://www.encodeproject.org/files/ENCFF537RYW/@@download/ENCFF537RYW.bed.gz,GRCh38,,NA,released,high lambda C methylation ratio,,insufficient coverage,
365,ENCFF896ESM,bed bedMethyl,methylation state at CHH,ENCSR467QPI,whole-genome shotgun bisulfite sequencing,EFO:0001196,IMR-90,cell line,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF160GCY, ENCFF246HVP, ENCFF486AKR, ENCFF824KLG",6470298882,ENCODE Processing Pipeline,79e48256e5b4c22ad04c3eb7cd800654,,https://www.encodeproject.org/files/ENCFF896ESM/@@download/ENCFF896ESM.bed.gz,GRCh38,,NA,released,,,insufficient read length,extremely low coverage
371,ENCFF922TTB,bed bedMethyl,methylation state at CHH,ENCSR467QPI,whole-genome shotgun bisulfite sequencing,EFO:0001196,IMR-90,cell line,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF246HVP, ENCFF448IJC, ENCFF674AAC, ENCFF975BDN",6494449364,ENCODE Processing Pipeline,93f2ed8411da84c4163d8685c4826e3e,,https://www.encodeproject.org/files/ENCFF922TTB/@@download/ENCFF922TTB.bed.gz,GRCh38,,NA,released,,,insufficient read length,extremely low coverage
1048,ENCFF437UTG,bed bedMethyl,methylation state at CHH,ENCSR888FON,whole-genome shotgun bisulfite sequencing,EFO:0001196,IMR-90,cell line,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF112TXF, ENCFF161MAN",7456246899,ENCODE Processing Pipeline,09fec33b474f77bc885b4509d37b29e5,,https://www.encodeproject.org/files/ENCFF437UTG/@@download/ENCFF437UTG.bed.gz,GRCh38,,NA,released,,,,
3187,ENCFF149NUQ,bed bedMethyl,methylation state at CHH,ENCSR765JPC,whole-genome shotgun bisulfite sequencing,EFO:0002067,K562,cell line,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,3/22/16,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF557TER",8623986019,ENCODE Processing Pipeline,6ab5a73ba3f1537e7727305744dee783,,https://www.encodeproject.org/files/ENCFF149NUQ/@@download/ENCFF149NUQ.bed.gz,GRCh38,,NA,released,low coverage,,,
3193,ENCFF490XPH,bed bedMethyl,methylation state at CHH,ENCSR765JPC,whole-genome shotgun bisulfite sequencing,EFO:0002067,K562,cell line,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,3/22/16,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF963XLT",8380707594,ENCODE Processing Pipeline,5c30c469718da0474063b41c4f0b732c,,https://www.encodeproject.org/files/ENCFF490XPH/@@download/ENCFF490XPH.bed.gz,GRCh38,,NA,released,low coverage,,,
913,ENCFF390EXZ,bed bedMethyl,methylation state at CHH,ENCSR462KQY,whole-genome shotgun bisulfite sequencing,UBERON:0000059,large intestine,tissue,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF094JOX, ENCFF161MAN",8314742925,ENCODE Processing Pipeline,fab612e3df94a5a0d8bee91f06f7a972,,https://www.encodeproject.org/files/ENCFF390EXZ/@@download/ENCFF390EXZ.bed.gz,GRCh38,,NA,released,,,,
2152,ENCFF721VBY,bed bedMethyl,methylation state at CHH,ENCSR797TEV,whole-genome shotgun bisulfite sequencing,UBERON:0002048,lung,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF246HVP, ENCFF581MVM, ENCFF865VQL",8371774962,ENCODE Processing Pipeline,f25855b809590e966594fad85f5a883b,,https://www.encodeproject.org/files/ENCFF721VBY/@@download/ENCFF721VBY.bed.gz,GRCh38,,NA,released,,,,
3068,ENCFF742RFP,bed bedMethyl,methylation state at CHH,ENCSR656TQD,whole-genome shotgun bisulfite sequencing,CL:0002327,mammary epithelial cell,primary cell,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,6/14/16,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF721VIZ",8471268530,ENCODE Processing Pipeline,30302f9d877231c60b563cf8177351a4,,https://www.encodeproject.org/files/ENCFF742RFP/@@download/ENCFF742RFP.bed.gz,GRCh38,,NA,released,,,,
3074,ENCFF326SHL,bed bedMethyl,methylation state at CHH,ENCSR656TQD,whole-genome shotgun bisulfite sequencing,CL:0002327,mammary epithelial cell,primary cell,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,6/14/16,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF818KZX",8421032135,ENCODE Processing Pipeline,cf8fb1b05b9e1b545571e6191605779b,,https://www.encodeproject.org/files/ENCFF326SHL/@@download/ENCFF326SHL.bed.gz,GRCh38,,NA,released,,,,
1429,ENCFF508DND,bed bedMethyl,methylation state at CHH,ENCSR163TTI,whole-genome shotgun bisulfite sequencing,EFO:0000586,mesenchymal stem cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF799EKL",8159063019,ENCODE Processing Pipeline,324f4edde30dd74d0e7ec47b116fb712,,https://www.encodeproject.org/files/ENCFF508DND/@@download/ENCFF508DND.bed.gz,GRCh38,,NA,released,,,insufficient coverage,
1437,ENCFF261YWM,bed bedMethyl,methylation state at CHH,ENCSR163TTI,whole-genome shotgun bisulfite sequencing,EFO:0000586,mesenchymal stem cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF449SYQ",7691784553,ENCODE Processing Pipeline,b624269aa559244cb2937ddb4b5e9dbd,,https://www.encodeproject.org/files/ENCFF261YWM/@@download/ENCFF261YWM.bed.gz,GRCh38,,NA,released,,,insufficient coverage,
1879,ENCFF698WVT,bed bedMethyl,methylation state at CHH,ENCSR255DLP,whole-genome shotgun bisulfite sequencing,NTR:0000856,mesendoderm,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF246HVP, ENCFF477SSV, ENCFF562ISB",7155038449,ENCODE Processing Pipeline,524a9ea8cab04fb1b49899cf7528d477,,https://www.encodeproject.org/files/ENCFF698WVT/@@download/ENCFF698WVT.bed.gz,GRCh38,,NA,released,,NTR biosample,,extremely low coverage
1882,ENCFF629SOQ,bed bedMethyl,methylation state at CHH,ENCSR255DLP,whole-genome shotgun bisulfite sequencing,NTR:0000856,mesendoderm,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF061TLC, ENCFF246HVP, ENCFF783OTC",7136162371,ENCODE Processing Pipeline,2850c18af1af7ba2f9e5b8f5f056b007,,https://www.encodeproject.org/files/ENCFF629SOQ/@@download/ENCFF629SOQ.bed.gz,GRCh38,,NA,released,,NTR biosample,,extremely low coverage
1638,ENCFF696OST,bed bedMethyl,methylation state at CHH,ENCSR592UML,whole-genome shotgun bisulfite sequencing,CL:0000222,mesodermal cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF444DIV",8109422087,ENCODE Processing Pipeline,f2fa4f04bf521b75a96ebc75556ba421,,https://www.encodeproject.org/files/ENCFF696OST/@@download/ENCFF696OST.bed.gz,GRCh38,,NA,released,,,,
2005,ENCFF750TPP,bed bedMethyl,methylation state at CHH,ENCSR200KWM,whole-genome shotgun bisulfite sequencing,CL:0000222,mesodermal cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF920LTE",7991033570,ENCODE Processing Pipeline,a081f0d81e1997e4cbfe37580b228e3e,,https://www.encodeproject.org/files/ENCFF750TPP/@@download/ENCFF750TPP.bed.gz,GRCh38,,NA,released,,,,
1468,ENCFF030NLF,bed bedMethyl,methylation state at CHH,ENCSR451ZUG,whole-genome shotgun bisulfite sequencing,UBERON:0001383,muscle of leg,tissue,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF316GOO",7678461737,ENCODE Processing Pipeline,a44f8767957bb2a48eb5001369e972d3,,https://www.encodeproject.org/files/ENCFF030NLF/@@download/ENCFF030NLF.bed.gz,GRCh38,,NA,released,,,,
2105,ENCFF419NZF,bed bedMethyl,methylation state at CHH,ENCSR682WKG,whole-genome shotgun bisulfite sequencing,UBERON:0001774,muscle of trunk,tissue,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF793ZGA",7992420587,ENCODE Processing Pipeline,e9540c014639687513e2e32572085d33,,https://www.encodeproject.org/files/ENCFF419NZF/@@download/ENCFF419NZF.bed.gz,GRCh38,,NA,released,,,,
2709,ENCFF360XSX,bed bedMethyl,methylation state at CHH,ENCSR334LSM,whole-genome shotgun bisulfite sequencing,CL:0000623,natural killer cell,primary cell,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF552STF",7823527482,ENCODE Processing Pipeline,da1b2326dd200e8c50ccaddcc7145b62,,https://www.encodeproject.org/files/ENCFF360XSX/@@download/ENCFF360XSX.bed.gz,GRCh38,,NA,released,,,,
1105,ENCFF404OJT,bed bedMethyl,methylation state at CHH,ENCSR540ONK,whole-genome shotgun bisulfite sequencing,CL:0000047,neural stem progenitor cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF246HVP, ENCFF543UCN, ENCFF902VLE",7173331923,ENCODE Processing Pipeline,e0a51739fd5ced5066a6b0c99980970e,,https://www.encodeproject.org/files/ENCFF404OJT/@@download/ENCFF404OJT.bed.gz,GRCh38,,NA,released,,,insufficient read length,extremely low coverage
1128,ENCFF970WEU,bed bedMethyl,methylation state at CHH,ENCSR540ONK,whole-genome shotgun bisulfite sequencing,CL:0000047,neural stem progenitor cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF246HVP, ENCFF425RPU, ENCFF665GTS, ENCFF763CBN",6865690341,ENCODE Processing Pipeline,7cb4bf2f78d342aeb197c33c4d8dcdd5,,https://www.encodeproject.org/files/ENCFF970WEU/@@download/ENCFF970WEU.bed.gz,GRCh38,,NA,released,,,insufficient read length,extremely low coverage
1575,ENCFF750DHH,bed bedMethyl,methylation state at CHH,ENCSR583ONK,whole-genome shotgun bisulfite sequencing,CL:0000047,neural stem progenitor cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF047BZN, ENCFF246HVP",6535627915,ENCODE Processing Pipeline,3959058554a0fbc20b42c4f7cc6ccb5c,,https://www.encodeproject.org/files/ENCFF750DHH/@@download/ENCFF750DHH.bed.gz,GRCh38,,NA,released,,,insufficient read length,
3329,ENCFF350ALT,bed bedMethyl,methylation state at CHH,ENCSR999CXD,whole-genome shotgun bisulfite sequencing,EFO:0006711,OCI-LY7,cell line,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,12/4/17,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF779ZPY",8591619216,ENCODE Processing Pipeline,a1d2a8d99f5f61ee9bdf172bda5e7070,,https://www.encodeproject.org/files/ENCFF350ALT/@@download/ENCFF350ALT.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
3336,ENCFF910KYH,bed bedMethyl,methylation state at CHH,ENCSR999CXD,whole-genome shotgun bisulfite sequencing,EFO:0006711,OCI-LY7,cell line,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,12/4/17,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF439FXX",8572064946,ENCODE Processing Pipeline,9bb85f895040df60e09895b4f5db4228,,https://www.encodeproject.org/files/ENCFF910KYH/@@download/ENCFF910KYH.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
728,ENCFF284SPU,bed bedMethyl,methylation state at CHH,ENCSR739XWV,whole-genome shotgun bisulfite sequencing,UBERON:0001987,placenta,tissue,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF239DTC",7936095982,ENCODE Processing Pipeline,3aaf55ae674eec2fb037400f3f1f087b,,https://www.encodeproject.org/files/ENCFF284SPU/@@download/ENCFF284SPU.bed.gz,GRCh38,,NA,released,,,,
1227,ENCFF806ZTQ,bed bedMethyl,methylation state at CHH,ENCSR414XEF,whole-genome shotgun bisulfite sequencing,UBERON:0008450,psoas muscle,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF165QNS, ENCFF246HVP, ENCFF512FUD",8425948696,ENCODE Processing Pipeline,b8bb6cfb10d9ed479f824978f34f403d,,https://www.encodeproject.org/files/ENCFF806ZTQ/@@download/ENCFF806ZTQ.bed.gz,GRCh38,,NA,released,,,,
3149,ENCFF519PPJ,bed bedMethyl,methylation state at CHH,ENCSR987GWQ,whole-genome shotgun bisulfite sequencing,UBERON:0001159,sigmoid colon,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF194SXB, ENCFF246HVP, ENCFF705LNO",9237575630,ENCODE Processing Pipeline,fdcc4bfdee30fae728ea23bff679c30c,,https://www.encodeproject.org/files/ENCFF519PPJ/@@download/ENCFF519PPJ.bed.gz,GRCh38,,NA,released,,,,
3344,ENCFF686IQB,bed bedMethyl,methylation state at CHH,ENCSR145HNT,whole-genome shotgun bisulfite sequencing,EFO:0003072,SK-N-SH,cell line,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,12/13/17,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF905UKH",8517517637,ENCODE Processing Pipeline,4d5852c11b2bea526a91f7ad40a1dfc7,,https://www.encodeproject.org/files/ENCFF686IQB/@@download/ENCFF686IQB.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
3351,ENCFF135OMN,bed bedMethyl,methylation state at CHH,ENCSR145HNT,whole-genome shotgun bisulfite sequencing,EFO:0003072,SK-N-SH,cell line,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,12/13/17,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF797HWQ",8444610779,ENCODE Processing Pipeline,634d1f135b6c8da26e9edb734943664a,,https://www.encodeproject.org/files/ENCFF135OMN/@@download/ENCFF135OMN.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
3081,ENCFF877NAH,bed bedMethyl,methylation state at CHH,ENCSR328TBS,whole-genome shotgun bisulfite sequencing,CL:0000515,skeletal muscle myoblast,primary cell,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,3/22/16,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF508VQJ",8713330636,ENCODE Processing Pipeline,ed9c59a1219c5e9f78395a514eaba22f,,https://www.encodeproject.org/files/ENCFF877NAH/@@download/ENCFF877NAH.bed.gz,GRCh38,,NA,released,,,,
3094,ENCFF408YLC,bed bedMethyl,methylation state at CHH,ENCSR328TBS,whole-genome shotgun bisulfite sequencing,CL:0000515,skeletal muscle myoblast,primary cell,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,3/22/16,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF731UMA",8457336208,ENCODE Processing Pipeline,1a591bff63b66088b3e56b6cfb63bc51,,https://www.encodeproject.org/files/ENCFF408YLC/@@download/ENCFF408YLC.bed.gz,GRCh38,,NA,released,,,,
607,ENCFF763TBC,bed bedMethyl,methylation state at CHH,ENCSR265ZHH,whole-genome shotgun bisulfite sequencing,UBERON:0002108,small intestine,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF246HVP, ENCFF520PHX, ENCFF848HWO, ENCFF995SGT",9199572426,ENCODE Processing Pipeline,efe0a45072e8f34a9810b5348150aa4d,,https://www.encodeproject.org/files/ENCFF763TBC/@@download/ENCFF763TBC.bed.gz,GRCh38,,NA,released,,,,
714,ENCFF152DFK,bed bedMethyl,methylation state at CHH,ENCSR522UKJ,whole-genome shotgun bisulfite sequencing,UBERON:0002108,small intestine,tissue,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF663LSZ",7979450951,ENCODE Processing Pipeline,0d0f527b495a7b7f9da373b36b7ae4df,,https://www.encodeproject.org/files/ENCFF152DFK/@@download/ENCFF152DFK.bed.gz,GRCh38,,NA,released,,,,
2321,ENCFF663LPF,bed bedMethyl,methylation state at CHH,ENCSR959RNH,whole-genome shotgun bisulfite sequencing,CL:0000192,smooth muscle cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,3/22/16,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF831EBH",8561536859,ENCODE Processing Pipeline,e01ac0285b0a6bc2034f2064d66bbfc9,,https://www.encodeproject.org/files/ENCFF663LPF/@@download/ENCFF663LPF.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
2332,ENCFF463TIC,bed bedMethyl,methylation state at CHH,ENCSR959RNH,whole-genome shotgun bisulfite sequencing,CL:0000192,smooth muscle cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,3/22/16,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF806IBJ",8532598198,ENCODE Processing Pipeline,90b6362ac8140d141d4f7d175992f37b,,https://www.encodeproject.org/files/ENCFF463TIC/@@download/ENCFF463TIC.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
2758,ENCFF310XES,bed bedMethyl,methylation state at CHH,ENCSR076OHG,whole-genome shotgun bisulfite sequencing,CL:0000192,smooth muscle cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,1/9/18,ENCODE,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF509USY",8613228920,ENCODE Processing Pipeline,d44b89532a5591f90d880bb94de0eb18,,https://www.encodeproject.org/files/ENCFF310XES/@@download/ENCFF310XES.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
2763,ENCFF753LMR,bed bedMethyl,methylation state at CHH,ENCSR076OHG,whole-genome shotgun bisulfite sequencing,CL:0000192,smooth muscle cell,in vitro differentiated cells,Homo sapiens,,,,NA,DNA,NA,,,NA,FALSE,1/9/18,ENCODE,NA,NA,NA,2,NA,NA,NA,,,,"ENCFF161MAN, ENCFF711WDD",8539877024,ENCODE Processing Pipeline,4fa7c96b00f4f365ec2de8f9298430c5,,https://www.encodeproject.org/files/ENCFF753LMR/@@download/ENCFF753LMR.bed.gz,GRCh38,,NA,released,,experiment not submitted to GEO,,
1166,ENCFF406RVP,bed bedMethyl,methylation state at CHH,ENCSR458MAV,whole-genome shotgun bisulfite sequencing,UBERON:0002240,spinal cord,tissue,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF031ZCF, ENCFF161MAN",7898873555,ENCODE Processing Pipeline,11ce037b0fbcf1411042a7a5b0f80883,,https://www.encodeproject.org/files/ENCFF406RVP/@@download/ENCFF406RVP.bed.gz,GRCh38,,NA,released,,,,
1592,ENCFF698NXR,bed bedMethyl,methylation state at CHH,ENCSR317JGM,whole-genome shotgun bisulfite sequencing,UBERON:0002106,spleen,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF076KAT, ENCFF246HVP, ENCFF548BFU",8474314619,ENCODE Processing Pipeline,53ec70cb67643645025afc8d29b0e8c9,,https://www.encodeproject.org/files/ENCFF698NXR/@@download/ENCFF698NXR.bed.gz,GRCh38,,NA,released,,,,
1855,ENCFF699TSO,bed bedMethyl,methylation state at CHH,ENCSR848CUY,whole-genome shotgun bisulfite sequencing,UBERON:0000945,stomach,tissue,Homo sapiens,,,,NA,DNA,NA,QIAGEN DNeasy Blood & Tissue Kit,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF146FBV, ENCFF246HVP, ENCFF689NEU",8482948904,ENCODE Processing Pipeline,f0ac932ddb429234c2a4ccf98b410683,,https://www.encodeproject.org/files/ENCFF699TSO/@@download/ENCFF699TSO.bed.gz,GRCh38,,NA,released,,,,
2581,ENCFF274AEJ,bed bedMethyl,methylation state at CHH,ENCSR129YRJ,whole-genome shotgun bisulfite sequencing,UBERON:0000945,stomach,tissue,Homo sapiens,,,,NA,DNA,NA,see document,,NA,FALSE,7/31/13,Roadmap,NA,NA,NA,1,NA,NA,NA,,,,"ENCFF161MAN, ENCFF969XDH",8049382456,ENCODE Processing Pipeline,78da397acb6930d22323dcdfc3a4160c,,https://www.encodeproject.org/files/ENCFF274AEJ/@@download/ENCFF274AEJ.bed.gz,GRCh38,,NA,released,,,,
